Timestamp,Energy_Consumption_House_1,Renewable_Energy_Consumption_House_1,Energy_Consumption_House_2,Renewable_Energy_Consumption_House_2,Energy_Consumption_House_3,Renewable_Energy_Consumption_House_3,Energy_Consumption_House_4,Renewable_Energy_Consumption_House_4,Energy_Consumption_House_5,Renewable_Energy_Consumption_House_5,Hour_of_the_Day,Day_of_the_Week,Month,Temperature,Date
2023-04-05 22:00:00,0.286,0.125,0.17,0.063,0.272,0.106,0.196,0.099,0.465,0.261,22,2,4,26.9,2023-04-05
2023-04-05 23:00:00,0.15,0.066,0.106,0.04,0.002,0.002,0.066,0.033,0.41,0.23,23,2,4,29.2,2023-04-05
2023-04-06 00:00:00,0.0,0.0,0.061,0.023,0.058,0.023,0.159,0.081,0.281,0.158,0,3,4,26.0,2023-04-06
2023-04-06 01:00:00,0.002,0.002,0.215,0.08,0.125,0.049,0.063,0.032,0.33,0.185,1,3,4,28.0,2023-04-06
2023-04-06 02:00:00,0.249,0.109,0.135,0.05,0.027,0.011,0.343,0.174,0.048,0.027,2,3,4,27.0,2023-04-06
2023-04-06 03:00:00,0.262,0.114,0.125,0.047,0.194,0.076,0.23,0.117,0.181,0.101,3,3,4,29.6,2023-04-06
2023-04-06 04:00:00,0.109,0.048,0.03,0.011,0.174,0.068,0.046,0.023,0.175,0.098,4,3,4,26.5,2023-04-06
2023-04-06 05:00:00,0.237,0.104,0.098,0.037,0.096,0.037,0.081,0.041,0.129,0.072,5,3,4,26.8,2023-04-06
2023-04-06 06:00:00,0.402,0.402,0.199,0.168,0.3972,0.379,0.4824,0.41,0.3431999999999999,0.3431999999999999,6,3,4,37.1,2023-04-06
2023-04-06 07:00:00,0.3204,0.3204,0.254,0.214,0.336,0.3339999999999999,0.1632,0.1632,0.6768,0.6539999999999999,7,3,4,34.3,2023-04-06
2023-04-06 08:00:00,0.4883999999999999,0.484,0.218,0.184,0.2844,0.2844,0.1644,0.1644,0.3996,0.3996,8,3,4,40.3,2023-04-06
2023-04-06 09:00:00,0.4163999999999999,0.4163999999999999,0.289,0.244,0.1392,0.1392,0.2328,0.2328,0.3431999999999999,0.3431999999999999,9,3,4,38.2,2023-04-06
2023-04-06 10:00:00,0.4163999999999999,0.4163999999999999,0.203,0.171,0.3467999999999999,0.3419999999999999,0.2507999999999999,0.2507999999999999,0.1644,0.1644,10,3,4,37.4,2023-04-06
2023-04-06 11:00:00,0.2352,0.2352,0.07,0.059,0.3288,0.3288,0.0276,0.0276,0.0948,0.0948,11,3,4,39.0,2023-04-06
2023-04-06 12:00:00,0.0756,0.0756,0.076,0.064,0.2244,0.2244,0.258,0.258,0.0468,0.0468,12,3,4,38.3,2023-04-06
2023-04-06 13:00:00,0.186,0.186,0.226,0.191,0.1752,0.1752,0.1512,0.1512,0.2171999999999999,0.2171999999999999,13,3,4,37.8,2023-04-06
2023-04-06 14:00:00,0.0024,0.0024,0.074,0.062,0.2028,0.2028,0.1296,0.1296,0.0336,0.0336,14,3,4,30.8,2023-04-06
2023-04-06 15:00:00,0.2231999999999999,0.2231999999999999,0.179,0.151,0.0384,0.0384,0.1271999999999999,0.1271999999999999,0.15,0.15,15,3,4,30.5,2023-04-06
2023-04-06 16:00:00,0.27,0.27,0.086,0.073,0.0936,0.0936,0.1835999999999999,0.1835999999999999,0.2808,0.2808,16,3,4,36.9,2023-04-06
2023-04-06 17:00:00,0.3108,0.3108,0.243,0.205,0.2328,0.2328,0.2292,0.2292,0.3792,0.3792,17,3,4,33.1,2023-04-06
2023-04-06 18:00:00,0.5207999999999999,0.51,0.332,0.28,0.2772,0.2772,0.4523999999999999,0.39,0.5963999999999999,0.587,18,3,4,41.3,2023-04-06
2023-04-06 19:00:00,0.34,0.149,0.15,0.056,0.172,0.067,0.417,0.212,0.533,0.299,19,3,4,25.0,2023-04-06
2023-04-06 20:00:00,0.235,0.103,0.318,0.119,0.298,0.116,0.346,0.176,0.352,0.197,20,3,4,25.7,2023-04-06
2023-04-06 21:00:00,0.439,0.192,0.235,0.088,0.192,0.075,0.423,0.215,0.377,0.211,21,3,4,29.7,2023-04-06
2023-04-06 22:00:00,0.213,0.093,0.076,0.028,0.248,0.097,0.156,0.079,0.515,0.289,22,3,4,26.5,2023-04-06
2023-04-06 23:00:00,0.161,0.07,0.162,0.06,0.164,0.064,0.038,0.019,0.172,0.096,23,3,4,27.6,2023-04-06
2023-04-07 00:00:00,0.128,0.056,0.144,0.054,0.119,0.046,0.165,0.084,0.265,0.149,0,4,4,28.2,2023-04-07
2023-04-07 01:00:00,0.047,0.021,0.16,0.06,0.036,0.014,0.152,0.077,0.081,0.045,1,4,4,26.1,2023-04-07
2023-04-07 02:00:00,0.157,0.069,0.16,0.06,0.162,0.063,0.139,0.071,0.246,0.138,2,4,4,25.9,2023-04-07
2023-04-07 03:00:00,0.097,0.042,0.099,0.037,0.174,0.068,0.099,0.05,0.016,0.009,3,4,4,29.4,2023-04-07
2023-04-07 04:00:00,0.051,0.022,0.124,0.046,0.246,0.096,0.216,0.11,0.055,0.031,4,4,4,25.7,2023-04-07
2023-04-07 05:00:00,0.121,0.053,0.055,0.021,0.182,0.071,0.09,0.046,0.408,0.229,5,4,4,26.6,2023-04-07
2023-04-07 06:00:00,0.4187999999999999,0.4187999999999999,0.171,0.144,0.1512,0.1512,0.1956,0.1956,0.6971999999999999,0.6709999999999999,6,4,4,34.5,2023-04-07
2023-04-07 07:00:00,0.4764,0.474,0.149,0.126,0.4332,0.405,0.222,0.222,0.6348,0.619,7,4,4,40.4,2023-04-07
2023-04-07 08:00:00,0.336,0.336,0.221,0.187,0.2447999999999999,0.2447999999999999,0.4127999999999999,0.364,0.4296,0.4296,8,4,4,31.5,2023-04-07
2023-04-07 09:00:00,0.6312,0.599,0.219,0.185,0.3455999999999999,0.3409999999999999,0.2772,0.274,0.3444,0.3444,9,4,4,37.3,2023-04-07
2023-04-07 10:00:00,0.1091999999999999,0.1091999999999999,0.169,0.143,0.2256,0.2256,0.1835999999999999,0.1835999999999999,0.3444,0.3444,10,4,4,32.7,2023-04-07
2023-04-07 11:00:00,0.084,0.084,0.195,0.165,0.1139999999999999,0.1139999999999999,0.432,0.376,0.4463999999999999,0.4463999999999999,11,4,4,35.1,2023-04-07
2023-04-07 12:00:00,0.4211999999999999,0.4211999999999999,0.145,0.122,0.0455999999999999,0.0455999999999999,0.078,0.078,0.2111999999999999,0.2111999999999999,12,4,4,41.1,2023-04-07
2023-04-07 13:00:00,0.348,0.348,0.105,0.089,0.276,0.276,0.1835999999999999,0.1835999999999999,0.2231999999999999,0.2231999999999999,13,4,4,31.6,2023-04-07
2023-04-07 14:00:00,0.1308,0.1308,0.106,0.09,0.1043999999999999,0.1043999999999999,0.0792,0.0792,0.1176,0.1176,14,4,4,31.1,2023-04-07
2023-04-07 15:00:00,0.1091999999999999,0.1091999999999999,0.089,0.075,0.1823999999999999,0.1823999999999999,0.1512,0.1512,0.24,0.24,15,4,4,31.2,2023-04-07
2023-04-07 16:00:00,0.2844,0.2844,0.134,0.113,0.1644,0.1644,0.1427999999999999,0.1427999999999999,0.2183999999999999,0.2183999999999999,16,4,4,41.7,2023-04-07
2023-04-07 17:00:00,0.3707999999999999,0.3707999999999999,0.353,0.298,0.3216,0.3216,0.1872,0.1872,0.4919999999999999,0.4919999999999999,17,4,4,34.3,2023-04-07
2023-04-07 18:00:00,0.3744,0.3744,0.32,0.27,0.3108,0.3108,0.3036,0.291,0.4992,0.4992,18,4,4,38.9,2023-04-07
2023-04-07 19:00:00,0.43,0.188,0.264,0.098,0.21,0.082,0.64,0.325,0.385,0.216,19,4,4,29.6,2023-04-07
2023-04-07 20:00:00,0.284,0.124,0.228,0.085,0.315,0.123,0.256,0.13,0.501,0.281,20,4,4,29.9,2023-04-07
2023-04-07 21:00:00,0.367,0.16,0.152,0.057,0.387,0.151,0.27,0.137,0.459,0.257,21,4,4,28.2,2023-04-07
2023-04-07 22:00:00,0.131,0.057,0.183,0.068,0.23,0.09,0.4,0.203,0.455,0.255,22,4,4,28.6,2023-04-07
2023-04-07 23:00:00,0.117,0.051,0.18,0.067,0.02,0.008,0.242,0.123,0.152,0.085,23,4,4,29.4,2023-04-07
2023-04-08 00:00:00,0.2496,0.091,0.1368,0.043,0.12,0.039,0.078,0.033,0.3624,0.169,0,5,4,27.6,2023-04-08
2023-04-08 01:00:00,0.306,0.111,0.102,0.032,0.0876,0.028,0.09,0.038,0.036,0.03,1,5,4,25.9,2023-04-08
2023-04-08 02:00:00,0.0851999999999999,0.031,0.1703999999999999,0.053,0.0372,0.012,0.1536,0.065,0.0156,0.013,2,5,4,27.1,2023-04-08
2023-04-08 03:00:00,0.2616,0.095,0.1932,0.06,0.1548,0.05,0.2376,0.1,0.3156,0.147,3,5,4,27.8,2023-04-08
2023-04-08 04:00:00,0.126,0.046,0.2292,0.071,0.2424,0.079,0.0984,0.042,0.0024,0.001,4,5,4,25.8,2023-04-08
2023-04-08 05:00:00,0.0863999999999999,0.031,0.09,0.028,0.0576,0.019,0.0156,0.007,0.1584,0.074,5,5,4,28.5,2023-04-08
2023-04-08 06:00:00,0.3009599999999999,0.292,0.1427999999999999,0.1,0.4723199999999999,0.376,0.5903999999999998,0.416,0.5385599999999999,0.4639999999999999,6,5,4,33.5,2023-04-08
2023-04-08 07:00:00,0.61344,0.503,0.1932,0.136,0.44208,0.358,0.5068799999999999,0.37,0.71856,0.589,7,5,4,40.4,2023-04-08
2023-04-08 08:00:00,0.4032,0.361,0.2148,0.151,0.3168,0.282,0.3038399999999999,0.258,0.6868799999999998,0.567,8,5,4,40.2,2023-04-08
2023-04-08 09:00:00,0.4723199999999999,0.408,0.1715999999999999,0.121,0.2750399999999999,0.257,0.22896,0.216,0.94752,0.748,9,5,4,30.1,2023-04-08
2023-04-08 10:00:00,0.3571199999999999,0.3299999999999999,0.2171999999999999,0.153,0.504,0.396,0.21744,0.21,0.3455999999999999,0.3299999999999999,10,5,4,35.1,2023-04-08
2023-04-08 11:00:00,0.0849599999999998,0.0849599999999998,0.15,0.106,0.1223999999999999,0.1223999999999999,0.03888,0.03888,0.6264,0.525,11,5,4,31.5,2023-04-08
2023-04-08 12:00:00,0.18288,0.18288,0.102,0.072,0.144,0.144,0.1353599999999999,0.1353599999999999,0.36576,0.344,12,5,4,32.6,2023-04-08
2023-04-08 13:00:00,0.2447999999999999,0.2447999999999999,0.306,0.215,0.2116799999999998,0.2116799999999998,0.2606399999999998,0.2339999999999999,0.37728,0.352,13,5,4,30.3,2023-04-08
2023-04-08 14:00:00,0.1065599999999998,0.1065599999999998,0.1331999999999999,0.094,0.1713599999999998,0.1713599999999998,0.1843199999999999,0.1843199999999999,0.32832,0.318,14,5,4,38.9,2023-04-08
2023-04-08 15:00:00,0.0648,0.0648,0.2148,0.151,0.01728,0.01728,0.0892799999999999,0.0892799999999999,0.26496,0.26496,15,5,4,31.4,2023-04-08
2023-04-08 16:00:00,0.02448,0.02448,0.126,0.089,0.1497599999999999,0.1497599999999999,0.30672,0.259,0.1094399999999998,0.1094399999999998,16,5,4,32.1,2023-04-08
2023-04-08 17:00:00,0.28224,0.28,0.3624,0.255,0.3686399999999999,0.314,0.2548799999999999,0.2309999999999999,0.57024,0.486,17,5,4,34.8,2023-04-08
2023-04-08 18:00:00,0.40032,0.359,0.2748,0.193,0.4103999999999999,0.3389999999999999,0.35856,0.288,0.4463999999999999,0.4,18,5,4,34.8,2023-04-08
2023-04-08 19:00:00,0.1956,0.071,0.2004,0.062,0.4512,0.147,0.1452,0.061,0.2976,0.139,19,5,4,28.5,2023-04-08
2023-04-08 20:00:00,0.4392,0.16,0.33,0.103,0.2988,0.097,0.294,0.124,0.474,0.221,20,5,4,25.2,2023-04-08
2023-04-08 21:00:00,0.3696,0.135,0.2724,0.085,0.2471999999999999,0.08,0.5172,0.219,0.7548,0.353,21,5,4,29.2,2023-04-08
2023-04-08 22:00:00,0.3504,0.128,0.2688,0.084,0.3168,0.103,0.2171999999999999,0.092,0.4872,0.228,22,5,4,29.5,2023-04-08
2023-04-08 23:00:00,0.3132,0.114,0.192,0.06,0.0732,0.024,0.2436,0.103,0.3864,0.181,23,5,4,26.8,2023-04-08
2023-04-09 00:00:00,0.2388,0.087,0.1344,0.042,0.2244,0.073,0.0443999999999999,0.019,0.0396,0.033,0,6,4,28.0,2023-04-09
2023-04-09 01:00:00,0.102,0.037,0.1055999999999999,0.033,0.1404,0.046,0.2616,0.111,0.2831999999999999,0.132,1,6,4,28.3,2023-04-09
2023-04-09 02:00:00,0.3204,0.117,0.156,0.048,0.0816,0.027,0.0252,0.011,0.1835999999999999,0.086,2,6,4,25.9,2023-04-09
2023-04-09 03:00:00,0.1788,0.065,0.1475999999999999,0.046,0.1452,0.047,0.21,0.089,0.4032,0.188,3,6,4,28.0,2023-04-09
2023-04-09 04:00:00,0.264,0.096,0.1392,0.043,0.1415999999999999,0.046,0.1596,0.068,0.2507999999999999,0.117,4,6,4,25.1,2023-04-09
2023-04-09 05:00:00,0.27,0.098,0.0732,0.023,0.1139999999999999,0.037,0.3264,0.138,0.3168,0.148,5,6,4,29.4,2023-04-09
2023-04-09 06:00:00,0.4305599999999999,0.38,0.2052,0.144,0.46512,0.372,0.5112,0.372,0.8150399999999999,0.6559999999999999,6,6,4,41.8,2023-04-09
2023-04-09 07:00:00,0.384,0.31,0.3419999999999999,0.241,0.4223999999999999,0.307,0.2532,0.168,0.5616,0.468,7,6,4,30.0,2023-04-09
2023-04-09 08:00:00,0.28656,0.283,0.2388,0.168,0.43488,0.354,0.48384,0.357,1.0195199999999998,0.7979999999999999,8,6,4,37.5,2023-04-09
2023-04-09 09:00:00,0.4103999999999999,0.366,0.2543999999999999,0.179,0.3499199999999999,0.302,0.56448,0.402,0.67392,0.558,9,6,4,38.3,2023-04-09
2023-04-09 10:00:00,0.36576,0.3359999999999999,0.2988,0.21,0.3398399999999998,0.296,0.8755199999999999,0.574,0.5212799999999999,0.4519999999999999,10,6,4,39.1,2023-04-09
2023-04-09 11:00:00,0.23184,0.23184,0.0756,0.053,0.32832,0.289,0.2116799999999998,0.207,0.09072,0.09072,11,6,4,41.7,2023-04-09
2023-04-09 12:00:00,0.4392,0.385,0.1584,0.111,0.3312,0.291,0.1785599999999999,0.1785599999999999,0.5054399999999999,0.4409999999999999,12,6,4,35.3,2023-04-09
2023-04-09 13:00:00,0.14112,0.14112,0.1848,0.13,0.1296,0.1296,0.0014399999999999,0.0014399999999999,0.8222399999999999,0.6609999999999999,13,6,4,40.1,2023-04-09
2023-04-09 14:00:00,0.1742399999999999,0.1742399999999999,0.1308,0.092,0.2260799999999998,0.2260799999999998,0.52992,0.383,0.2620799999999998,0.2620799999999998,14,6,4,32.6,2023-04-09
2023-04-09 15:00:00,0.1972799999999999,0.1972799999999999,0.1464,0.103,0.2016,0.2016,0.37872,0.299,0.0187199999999999,0.0187199999999999,15,6,4,33.1,2023-04-09
2023-04-09 16:00:00,0.1656,0.1656,0.174,0.122,0.16416,0.16416,0.2707199999999999,0.24,0.0993599999999999,0.0993599999999999,16,6,4,36.5,2023-04-09
2023-04-09 17:00:00,0.4032,0.361,0.2496,0.176,0.2534399999999998,0.244,0.69552,0.474,0.4852799999999999,0.427,17,6,4,35.3,2023-04-09
2023-04-09 18:00:00,0.5500799999999999,0.4599999999999999,0.2148,0.151,0.33264,0.292,0.6004799999999999,0.422,0.76896,0.624,18,6,4,33.1,2023-04-09
2023-04-09 19:00:00,0.366,0.133,0.2087999999999999,0.065,0.3551999999999999,0.115,0.3792,0.16,0.396,0.185,19,6,4,27.4,2023-04-09
2023-04-09 20:00:00,0.216,0.079,0.2712,0.084,0.3744,0.122,0.2231999999999999,0.094,0.9048,0.423,20,6,4,27.8,2023-04-09
2023-04-09 21:00:00,0.4056,0.148,0.3336,0.104,0.3384,0.11,0.6468,0.274,0.1584,0.074,21,6,4,25.7,2023-04-09
2023-04-09 22:00:00,0.3707999999999999,0.135,0.2904,0.09,0.2075999999999999,0.068,0.2928,0.124,0.5604,0.262,22,6,4,26.1,2023-04-09
2023-04-09 23:00:00,0.0443999999999999,0.016,0.0924,0.029,0.2447999999999999,0.08,0.1775999999999999,0.075,0.2052,0.096,23,6,4,26.9,2023-04-09
2023-04-10 00:00:00,0.125,0.055,0.166,0.062,0.118,0.046,0.271,0.138,0.186,0.104,0,0,4,27.9,2023-04-10
2023-04-10 01:00:00,0.019,0.008,0.019,0.007,0.16,0.062,0.091,0.046,0.158,0.089,1,0,4,26.4,2023-04-10
2023-04-10 02:00:00,0.078,0.034,0.145,0.054,0.035,0.014,0.256,0.13,0.181,0.101,2,0,4,26.8,2023-04-10
2023-04-10 03:00:00,0.274,0.12,0.139,0.052,0.17,0.066,0.163,0.083,0.164,0.092,3,0,4,27.1,2023-04-10
2023-04-10 04:00:00,0.036,0.016,0.121,0.045,0.206,0.08,0.049,0.025,0.059,0.033,4,0,4,29.1,2023-04-10
2023-04-10 05:00:00,0.16,0.07,0.055,0.021,0.115,0.045,0.006,0.006,0.143,0.08,5,0,4,26.5,2023-04-10
2023-04-10 06:00:00,0.27,0.27,0.228,0.193,0.4223999999999999,0.397,0.6372,0.512,0.6083999999999999,0.597,6,0,4,31.5,2023-04-10
2023-04-10 07:00:00,0.3852,0.3852,0.351,0.296,0.198,0.198,0.2532,0.2532,0.7608,0.724,7,0,4,33.0,2023-04-10
2023-04-10 08:00:00,0.2171999999999999,0.2171999999999999,0.361,0.305,0.3072,0.3072,0.6312,0.508,0.51,0.51,8,0,4,33.8,2023-04-10
2023-04-10 09:00:00,0.264,0.264,0.297,0.251,0.2304,0.2304,0.3192,0.302,0.4488,0.4488,9,0,4,41.0,2023-04-10
2023-04-10 10:00:00,0.204,0.204,0.295,0.249,0.3324,0.3319999999999999,0.24,0.24,0.5508,0.549,10,0,4,41.1,2023-04-10
2023-04-10 11:00:00,0.5112,0.503,0.145,0.122,0.0348,0.0348,0.0816,0.0816,0.144,0.144,11,0,4,30.8,2023-04-10
2023-04-10 12:00:00,0.0828,0.0828,0.093,0.079,0.144,0.144,0.2915999999999999,0.283,0.2304,0.2304,12,0,4,31.9,2023-04-10
2023-04-10 13:00:00,0.204,0.204,0.065,0.055,0.2652,0.2652,0.1271999999999999,0.1271999999999999,0.3864,0.3864,13,0,4,37.2,2023-04-10
2023-04-10 14:00:00,0.3444,0.3444,0.216,0.182,0.24,0.24,0.1152,0.1152,0.2316,0.2316,14,0,4,38.3,2023-04-10
2023-04-10 15:00:00,0.2123999999999999,0.2123999999999999,0.067,0.057,0.0552,0.0552,0.1512,0.1512,0.1475999999999999,0.1475999999999999,15,0,4,30.2,2023-04-10
2023-04-10 16:00:00,0.2292,0.2292,0.103,0.087,0.2808,0.2808,0.1823999999999999,0.1823999999999999,0.1488,0.1488,16,0,4,38.2,2023-04-10
2023-04-10 17:00:00,0.3156,0.3156,0.236,0.199,0.3852,0.37,0.4307999999999999,0.376,0.414,0.414,17,0,4,30.5,2023-04-10
2023-04-10 18:00:00,0.4236,0.4236,0.228,0.193,0.3024,0.3024,0.5136,0.43,0.8412,0.7909999999999999,18,0,4,31.1,2023-04-10
2023-04-10 19:00:00,0.323,0.141,0.221,0.082,0.169,0.066,0.398,0.202,0.237,0.133,19,0,4,26.7,2023-04-10
2023-04-10 20:00:00,0.161,0.07,0.257,0.096,0.211,0.082,0.226,0.115,0.457,0.256,20,0,4,28.6,2023-04-10
2023-04-10 21:00:00,0.375,0.164,0.186,0.069,0.161,0.063,0.317,0.161,0.42,0.235,21,0,4,27.4,2023-04-10
2023-04-10 22:00:00,0.383,0.167,0.238,0.089,0.296,0.115,0.191,0.097,0.641,0.359,22,0,4,27.4,2023-04-10
2023-04-10 23:00:00,0.234,0.102,0.121,0.045,0.145,0.057,0.43,0.218,0.394,0.221,23,0,4,26.1,2023-04-10
2023-04-11 00:00:00,0.208,0.091,0.057,0.021,0.172,0.067,0.261,0.132,0.173,0.097,0,1,4,29.0,2023-04-11
2023-04-11 01:00:00,0.16,0.07,0.114,0.043,0.125,0.049,0.335,0.17,0.196,0.11,1,1,4,28.6,2023-04-11
2023-04-11 02:00:00,0.055,0.024,0.173,0.065,0.178,0.069,0.148,0.075,0.104,0.058,2,1,4,25.6,2023-04-11
2023-04-11 03:00:00,0.179,0.078,0.289,0.108,0.118,0.046,0.151,0.077,0.204,0.114,3,1,4,26.2,2023-04-11
2023-04-11 04:00:00,0.079,0.035,0.039,0.015,0.121,0.047,0.211,0.107,0.07,0.039,4,1,4,27.1,2023-04-11
2023-04-11 05:00:00,0.213,0.093,0.224,0.084,0.043,0.017,0.24,0.122,0.416,0.233,5,1,4,26.0,2023-04-11
2023-04-11 06:00:00,0.5472,0.532,0.059,0.05,0.3756,0.363,0.3551999999999999,0.3249999999999999,0.318,0.318,6,1,4,30.4,2023-04-11
2023-04-11 07:00:00,0.4104,0.4104,0.157,0.133,0.2123999999999999,0.2123999999999999,0.4056,0.359,0.6348,0.619,7,1,4,38.9,2023-04-11
2023-04-11 08:00:00,0.4392,0.4392,0.154,0.13,0.174,0.174,0.4476,0.387,0.6468,0.629,8,1,4,36.3,2023-04-11
2023-04-11 09:00:00,0.4056,0.4056,0.258,0.218,0.306,0.306,0.2231999999999999,0.2231999999999999,0.5027999999999999,0.5027999999999999,9,1,4,41.4,2023-04-11
2023-04-11 10:00:00,0.4536,0.4536,0.365,0.308,0.3864,0.371,0.3636,0.3309999999999999,0.4967999999999999,0.4967999999999999,10,1,4,33.6,2023-04-11
2023-04-11 11:00:00,0.2388,0.2388,0.251,0.212,0.1176,0.1176,0.2459999999999999,0.2459999999999999,0.2447999999999999,0.2447999999999999,11,1,4,38.2,2023-04-11
2023-04-11 12:00:00,0.198,0.198,0.041,0.035,0.1752,0.1752,0.1271999999999999,0.1271999999999999,0.2231999999999999,0.2231999999999999,12,1,4,40.0,2023-04-11
2023-04-11 13:00:00,0.0996,0.0996,0.109,0.092,0.1512,0.1512,0.216,0.216,0.4943999999999999,0.4943999999999999,13,1,4,35.4,2023-04-11
2023-04-11 14:00:00,0.1896,0.1896,0.188,0.159,0.1703999999999999,0.1703999999999999,0.0312,0.0312,0.1452,0.1452,14,1,4,41.1,2023-04-11
2023-04-11 15:00:00,0.3467999999999999,0.3467999999999999,0.087,0.073,0.0,0.0,0.2388,0.2388,0.2688,0.2688,15,1,4,39.7,2023-04-11
2023-04-11 16:00:00,0.3407999999999999,0.3407999999999999,0.082,0.069,0.2616,0.2616,0.2412,0.2412,0.1956,0.1956,16,1,4,37.3,2023-04-11
2023-04-11 17:00:00,0.483,0.468,0.124,0.105,0.219,0.191,0.39,0.31,0.342,0.342,17,1,4,30.0,2023-04-11
2023-04-11 18:00:00,0.4716,0.471,0.249,0.21,0.2063999999999999,0.2063999999999999,0.4104,0.362,0.6288,0.614,18,1,4,34.3,2023-04-11
2023-04-11 19:00:00,0.218,0.095,0.138,0.051,0.317,0.124,0.312,0.158,0.271,0.152,19,1,4,25.0,2023-04-11
2023-04-11 20:00:00,0.352,0.154,0.202,0.075,0.18,0.07,0.379,0.192,0.349,0.196,20,1,4,27.2,2023-04-11
2023-04-11 21:00:00,0.147,0.064,0.377,0.141,0.271,0.106,0.281,0.143,0.523,0.293,21,1,4,28.1,2023-04-11
2023-04-11 22:00:00,0.317,0.139,0.207,0.077,0.244,0.095,0.19,0.096,0.502,0.281,22,1,4,29.6,2023-04-11
2023-04-11 23:00:00,0.181,0.079,0.073,0.027,0.203,0.079,0.176,0.089,0.106,0.059,23,1,4,25.7,2023-04-11
2023-04-12 00:00:00,0.095,0.042,0.117,0.044,0.117,0.046,0.142,0.072,0.405,0.227,0,2,4,29.3,2023-04-12
2023-04-12 01:00:00,0.131,0.057,0.122,0.046,0.126,0.049,0.115,0.058,0.031,0.017,1,2,4,25.1,2023-04-12
2023-04-12 02:00:00,0.204,0.089,0.077,0.029,0.131,0.051,0.088,0.045,0.347,0.195,2,2,4,25.5,2023-04-12
2023-04-12 03:00:00,0.24,0.105,0.104,0.039,0.128,0.05,0.074,0.038,0.279,0.156,3,2,4,28.2,2023-04-12
2023-04-12 04:00:00,0.181,0.079,0.105,0.039,0.174,0.068,0.165,0.084,0.132,0.074,4,2,4,26.0,2023-04-12
2023-04-12 05:00:00,0.074,0.032,0.113,0.042,0.038,0.015,0.158,0.08,0.412,0.231,5,2,4,27.3,2023-04-12
2023-04-12 06:00:00,0.3551999999999999,0.3551999999999999,0.251,0.212,0.3527999999999999,0.347,0.3491999999999999,0.321,0.5256,0.5256,6,2,4,35.0,2023-04-12
2023-04-12 07:00:00,0.552,0.535,0.174,0.147,0.3132,0.3132,0.2568,0.2568,0.4632,0.4632,7,2,4,32.6,2023-04-12
2023-04-12 08:00:00,0.4679999999999999,0.4679999999999999,0.245,0.207,0.2135999999999999,0.2135999999999999,0.4271999999999999,0.373,0.2784,0.2784,8,2,4,39.0,2023-04-12
2023-04-12 09:00:00,0.3515999999999999,0.3515999999999999,0.266,0.225,0.2988,0.2988,0.5663999999999999,0.4649999999999999,0.3312,0.3312,9,2,4,32.9,2023-04-12
2023-04-12 10:00:00,0.3048,0.3048,0.158,0.133,0.3576,0.35,0.3972,0.353,0.5196,0.5196,10,2,4,37.7,2023-04-12
2023-04-12 11:00:00,0.3096,0.3096,0.06,0.051,0.1668,0.1668,0.0756,0.0756,0.2964,0.2964,11,2,4,38.7,2023-04-12
2023-04-12 12:00:00,0.1883999999999999,0.1883999999999999,0.113,0.095,0.0443999999999999,0.0443999999999999,0.2652,0.2652,0.3407999999999999,0.3407999999999999,12,2,4,31.3,2023-04-12
2023-04-12 13:00:00,0.168,0.168,0.233,0.197,0.1356,0.1356,0.1176,0.1176,0.3564,0.3564,13,2,4,33.7,2023-04-12
2023-04-12 14:00:00,0.372,0.372,0.161,0.136,0.1128,0.1128,0.3192,0.302,0.0312,0.0312,14,2,4,36.8,2023-04-12
2023-04-12 15:00:00,0.18,0.18,0.162,0.137,0.1883999999999999,0.1883999999999999,0.3,0.289,0.2471999999999999,0.2471999999999999,15,2,4,31.6,2023-04-12
2023-04-12 16:00:00,0.144,0.144,0.192,0.162,0.048,0.048,0.102,0.102,0.2748,0.2748,16,2,4,41.8,2023-04-12
2023-04-12 17:00:00,0.2663999999999999,0.2663999999999999,0.179,0.151,0.3348,0.3339999999999999,0.3455999999999999,0.319,0.426,0.426,17,2,4,40.6,2023-04-12
2023-04-12 18:00:00,0.3816,0.3816,0.22,0.186,0.3011999999999999,0.3011999999999999,0.2328,0.2328,0.4548,0.4548,18,2,4,38.2,2023-04-12
2023-04-12 19:00:00,0.201,0.088,0.226,0.084,0.218,0.085,0.553,0.281,0.412,0.231,19,2,4,27.5,2023-04-12
2023-04-12 20:00:00,0.325,0.142,0.265,0.099,0.145,0.057,0.421,0.214,0.198,0.111,20,2,4,29.3,2023-04-12
2023-04-12 21:00:00,0.348,0.152,0.211,0.079,0.32,0.125,0.44,0.223,0.532,0.298,21,2,4,28.4,2023-04-12
2023-04-12 22:00:00,0.41,0.179,0.276,0.103,0.269,0.105,0.248,0.126,0.471,0.264,22,2,4,28.9,2023-04-12
2023-04-12 23:00:00,0.153,0.067,0.086,0.032,0.238,0.093,0.25,0.127,0.29,0.163,23,2,4,29.6,2023-04-12
2023-04-13 00:00:00,0.17,0.074,0.151,0.056,0.017,0.007,0.119,0.06,0.108,0.061,0,3,4,25.4,2023-04-13
2023-04-13 01:00:00,0.081,0.035,0.089,0.033,0.189,0.074,0.069,0.035,0.378,0.212,1,3,4,30.0,2023-04-13
2023-04-13 02:00:00,0.082,0.036,0.214,0.08,0.132,0.052,0.078,0.04,0.141,0.079,2,3,4,30.0,2023-04-13
